,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,22309.542891575456,22197.500451549397,22418.31931616569
305,2022-08-22,22229.950411211106,22115.52705694313,22348.055990848232
306,2022-08-23,22210.98727702035,22094.05362450802,22339.81552293618
307,2022-08-24,22198.856936997418,22082.477754636984,22309.437028197666
308,2022-08-25,22179.480195533346,22065.12941699458,22289.49899484532
309,2022-08-26,22141.632180150908,22018.86282549738,22257.182510223458
312,2022-08-29,22094.021570143675,21972.337586339767,22209.54127320603
313,2022-08-30,22086.76589843675,21983.684645786434,22212.064674695528
314,2022-08-31,22086.364749779776,21964.068288508635,22209.109020710785
315,2022-09-01,22078.501762825923,21957.612710056615,22194.28417394851
