,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,53902.62972777071,44929.93129627406,63494.504019309534
305,2022-08-22,47063.027171974296,37487.281467964975,55399.64450223242
306,2022-08-23,46618.44812740709,37524.83014422812,55925.8470102872
307,2022-08-24,44477.72564203033,35893.67405142134,54289.61274966425
308,2022-08-25,43829.66208948818,35289.20443118186,53173.38989793311
309,2022-08-26,42279.68923792119,33604.412107535,52000.957746903296
312,2022-08-29,36068.15247092486,26378.674271830878,45029.40717399985
313,2022-08-30,36049.50491297483,26915.855573374327,45217.047979802366
314,2022-08-31,34496.4060386159,25607.019887254206,43155.67682744323
315,2022-09-01,34478.033377407606,25287.28795019517,43182.99180165705
