,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,13981.186924241872,13391.334549081455,14541.125813107778
305,2022-08-22,13940.404952563953,13375.66750293163,14512.04318748217
306,2022-08-23,13914.162096830994,13291.049425316352,14507.925452675714
307,2022-08-24,13935.480883681916,13366.054643402862,14490.462926614475
308,2022-08-25,13902.952468600062,13343.380934430816,14438.558511354937
309,2022-08-26,13872.369379984342,13292.766081710399,14465.110225997227
312,2022-08-29,13943.894109790199,13336.307541729793,14519.711447908507
313,2022-08-30,13955.012414747274,13387.269089080768,14557.234901635262
314,2022-08-31,14012.234501293267,13423.309855189666,14623.350325496349
315,2022-09-01,14013.332858537611,13419.435329674561,14589.123776019951
