,ds,yhat,yhat_lower,yhat_upper
243,2022-08-12,15061.13627433713,13865.218382303343,16246.443107412888
245,2022-08-14,14508.589939284786,13420.893358697418,15793.97753420958
246,2022-08-15,15623.536078541787,14436.013025031307,16858.750089733938
247,2022-08-16,15785.893960327925,14624.162839793824,17002.62493851057
248,2022-08-17,16093.804218425636,14903.27658886806,17406.48283453349
249,2022-08-18,16292.039238397268,15013.92404020338,17582.378289090928
250,2022-08-19,16474.019093701943,15299.554391565212,17751.310337018043
252,2022-08-21,15847.014029985234,14562.708637747293,17103.89029431863
253,2022-08-22,16875.004657506735,15596.99705500285,18169.779543795365
254,2022-08-23,16939.253554226638,15655.244045143478,18310.854669305496
