,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,-374.0946025101788,-687.7853714420261,-51.24769656279967
304,2022-08-17,-386.4936764861481,-703.4722237229014,-72.33067630225105
305,2022-08-18,-397.2775433195245,-729.2287704976127,-99.03715745058405
306,2022-08-19,-404.1702505888915,-697.6636338359615,-78.6300771941337
308,2022-08-21,-234.31898899823,-554.1084837373259,76.70285630362655
309,2022-08-22,-437.78888882714534,-745.258892718841,-120.03807955178208
310,2022-08-23,-449.67705496628656,-789.2150136586083,-131.56123709899873
311,2022-08-24,-460.41859209962706,-779.9593568979632,-144.7625598844593
312,2022-08-25,-469.31533046591977,-799.0904704183165,-138.05082631529723
313,2022-08-26,-473.7973476615263,-788.8147685459104,-138.21189919168353
