,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,1962.4462164843183,1958.479290161952,1966.1875242043193
307,2022-08-25,1963.2734148403033,1959.3289632433925,1967.1751864364192
308,2022-08-26,1963.2348136812193,1959.0538763401157,1967.3645402029636
311,2022-08-29,1963.1684788577613,1958.0589061162207,1967.6324267330951
312,2022-08-30,1962.2575361215702,1956.5686541767932,1967.172974173875
313,2022-08-31,1962.07366734787,1955.8565459639185,1967.766615457094
314,2022-09-01,1962.540326769025,1954.9413534794694,1967.9223917114427
315,2022-09-02,1962.0824949319021,1954.0571630894492,1968.3619974932728
318,2022-09-05,1960.3385965918105,1947.502089162405,1970.7394617433365
319,2022-09-06,1958.7275772204882,1944.4336232738508,1970.9716971116677
