,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,1718.208776670343,1555.3027982962235,1887.774173476678
307,2022-08-25,1751.5399473380212,1571.4331720691864,1913.6274905498196
308,2022-08-26,1756.9069511356165,1594.304822846217,1918.884750758275
311,2022-08-29,1838.1799869284575,1681.5419200643098,2007.7283395354145
312,2022-08-30,1872.761675678339,1708.424174116985,2044.5239561137632
313,2022-08-31,1886.8526546201108,1719.0704993248983,2064.3590982594415
314,2022-09-01,1908.951755772457,1735.0209367356442,2069.624556128013
315,2022-09-02,1901.1621240986249,1733.840330701419,2067.7796176360434
318,2022-09-05,1938.4495975408552,1761.0573348330292,2104.9100818360102
319,2022-09-06,1958.3376177345274,1798.6502265018448,2126.782152064767
