,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,30257.47180291937,29655.585076200074,30853.287775081313
306,2022-08-23,30195.645048479557,29597.53084028758,30751.207254770157
307,2022-08-24,30089.337671424964,29502.063296193686,30669.543768156724
308,2022-08-25,29997.38594298017,29401.101341325346,30615.072914873675
309,2022-08-26,29861.734208328224,29246.850592636176,30435.26479453385
312,2022-08-29,29505.81969279398,28848.247046784607,30079.08761109482
313,2022-08-30,29461.527357207782,28891.71332123335,30061.38279804254
314,2022-08-31,29382.68341717138,28792.923888289366,30025.83570524954
315,2022-09-01,29327.811260357474,28713.563423624808,29948.604468176094
316,2022-09-02,29238.597347316983,28622.697672023227,29861.89935092214
