,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,25086.53425225808,21623.97798489928,28836.37499527815
305,2022-08-24,25079.914795465047,21601.974538032464,28539.236672525985
306,2022-08-25,25386.40594012997,21517.507996434528,28814.625473864755
307,2022-08-26,25213.81528153402,21862.778971621152,28649.35465472013
310,2022-08-29,25866.90734930821,22403.789555865354,29125.328838031022
311,2022-08-30,25633.752498103975,22203.87327294641,29278.055570349126
312,2022-08-31,25328.965241028036,21761.637698232415,28835.016124466616
313,2022-09-01,25325.61723570757,21772.057757312305,28681.593955366778
314,2022-09-02,24836.67657248418,21357.623721816726,28313.292772436045
317,2022-09-05,24644.809296669377,21360.271147398067,28212.501014395046
