,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,20905.91928683202,19659.40890685774,22245.034032884858
311,2022-08-29,22273.712314201046,20907.015601802876,23577.915602855053
312,2022-08-30,22651.6005693668,21341.04105369853,23905.750873961377
313,2022-08-31,22940.5546697373,21583.393962932307,24268.82111070601
314,2022-09-01,23460.019257081178,22230.101458319845,24790.964904701203
315,2022-09-02,23869.628008176765,22560.593335835823,25167.23042344935
318,2022-09-05,24702.354256481318,23379.871552347842,26007.091605544058
319,2022-09-06,24855.643048036603,23605.00625898313,26159.48234786338
320,2022-09-07,24900.12218913402,23499.895390444784,26209.43798312656
321,2022-09-08,25161.914825264474,23915.179997329964,26468.07727984396
