,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,-308.11053109558264,-1320.5295941873405,606.7771307138174
305,2022-08-22,-305.56958160174986,-1260.3743694266984,633.7176874072373
306,2022-08-23,-245.47767408535876,-1187.5330408157681,656.1208303848579
307,2022-08-24,-295.91992507873346,-1211.2677234911916,664.1195999783853
308,2022-08-25,-171.1065908705292,-1087.5772674796583,680.0727620989868
309,2022-08-26,-92.93823240330464,-1019.9952932199164,876.9383549699091
312,2022-08-29,-15.14190655476478,-983.6479811807625,914.6778963698054
313,2022-08-30,52.478080452450655,-929.4704509958098,983.7461685703714
314,2022-08-31,-21.557178134844545,-973.4341054859627,910.3082693291522
315,2022-09-01,92.2715961179863,-844.2041440046974,1109.0556127420853
