,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,4022.1786388272835,3846.356094849328,4209.673667721579
305,2022-08-24,4071.83067247279,3897.6875879965214,4260.733906517617
306,2022-08-25,4085.8392720829415,3912.673322447252,4252.86599446848
307,2022-08-26,4065.4509526369375,3882.6952578286423,4257.98600034296
310,2022-08-29,4109.658968643178,3932.3631983368746,4289.239019660291
311,2022-08-30,4134.304876907826,3949.5054974646905,4300.518825124221
312,2022-08-31,4169.0163241365635,4003.5774978103054,4339.157719529711
313,2022-09-01,4170.0105517243,3991.6958867046674,4348.1079656597185
314,2022-09-02,4138.905286788174,3972.843804087564,4311.085691692574
317,2022-09-05,4172.299089045678,3995.0378350366136,4356.647554873784
