,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,14962.748282405028,13848.544135930102,16003.87129627087
302,2022-08-18,15195.870426572681,14110.717084738666,16280.655624053572
303,2022-08-19,15375.350069079444,14227.237630918118,16476.793707934212
305,2022-08-21,38.41905481847383,-1066.4849241109353,1192.484713378424
306,2022-08-22,16077.19179886554,15012.68088825101,17131.26816912615
307,2022-08-23,16359.182657014417,15306.39201615568,17471.82962553521
308,2022-08-24,16576.899152784106,15554.532411517637,17645.577876266354
309,2022-08-25,16945.614197268682,15930.176020446434,18032.578766293427
310,2022-08-26,17234.954550629813,16155.709344737641,18290.672681507214
312,2022-08-28,2006.491372889632,935.2112397908872,3168.979765381141
