,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,8757.84327271527,7527.2848704666485,9868.068766637953
305,2022-08-22,8789.053152795295,7522.831543629662,9926.235546996078
306,2022-08-23,8734.96975957711,7539.724745855895,9947.02257726204
307,2022-08-24,8858.755984787282,7653.795153255379,10020.132563881376
308,2022-08-25,8663.557698044991,7417.05977485891,9762.481442256472
309,2022-08-26,8465.752201712668,7239.780441188077,9599.683346975535
312,2022-08-29,8546.379113940728,7297.625601319865,9818.254404340527
313,2022-08-30,8524.172942679443,7377.59121669108,9744.778952472456
314,2022-08-31,8686.44869116171,7493.307321836755,9916.488920410222
315,2022-09-01,8533.895530926584,7346.714873407703,9757.197054687727
