,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,9974.213975094595,7075.861257038637,12773.049384814207
306,2022-08-23,9813.548393711702,6942.473788099727,12681.004255286192
307,2022-08-24,10069.052486163187,7285.028421984697,13112.783370701109
308,2022-08-25,10200.030954607211,7425.033187965148,13071.053303947245
309,2022-08-26,10372.068189951116,7639.934711294427,13162.42199350798
312,2022-08-29,10942.20938356796,8041.431516654667,13837.044566802868
313,2022-08-30,11196.085505061674,8212.294846510697,13951.773361702655
314,2022-08-31,11833.033319273343,8839.301766772354,14748.527052192634
315,2022-09-01,12307.451556308344,9365.56559815867,15238.546795526034
316,2022-09-02,12778.086572122762,9849.886040346448,15922.440106585023
