,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,24982.503309269192,24257.470066077254,25725.56324536156
305,2022-08-22,24220.668583567192,23448.34586862719,24958.959571378487
306,2022-08-23,23952.076733608723,23187.804887475027,24664.84887398798
307,2022-08-24,23766.319239801556,23015.910540353063,24494.85804841251
308,2022-08-25,23416.847049809217,22695.906803115246,24213.956991935454
309,2022-08-26,23090.535941269496,22399.9474093025,23859.451542420913
312,2022-08-29,22048.904010621693,21299.12990681316,22797.458048153305
313,2022-08-30,21720.602206865577,20919.984314648318,22507.411336129648
314,2022-08-31,21493.220342385044,20730.868070274264,22234.076511113497
315,2022-09-01,21121.76008190825,20340.373177538073,21829.31520114438
