,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,1469.2149292854021,1357.1874142781833,1574.5793668411518
311,2022-08-29,1489.9619493341802,1367.674538102401,1609.1685772732123
312,2022-08-30,1498.8424978704086,1384.9528425269498,1616.2972752264604
313,2022-08-31,1510.0393384027022,1399.0457616547383,1634.0444311416586
314,2022-09-01,1528.5002494877583,1403.772718415285,1636.6821314016402
315,2022-09-02,1535.5991488049556,1428.1884537942044,1644.1232669488538
318,2022-09-05,1598.5358293115778,1490.844368239734,1707.4766738012975
319,2022-09-06,1620.0247913876563,1506.2977993008003,1729.9517983585133
320,2022-09-07,1642.7049339917169,1529.4491338554167,1752.4996525751048
321,2022-09-08,1671.3185492219966,1555.241133850586,1789.2337406332879
