,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,1462.6521823840699,1331.4848956446003,1595.5669187635403
307,2022-08-25,1504.3019064602645,1370.8275665035862,1627.8651371588285
308,2022-08-26,1532.7532922389635,1408.026467267764,1661.8644006709712
311,2022-08-29,1622.1990481443386,1486.131812222737,1751.0860182567628
312,2022-08-30,1645.7255629200918,1519.4799641789675,1774.221120648891
313,2022-08-31,1660.937327712588,1531.16523779709,1775.346333578059
314,2022-09-01,1688.6324484304732,1557.870846114836,1820.3749199419012
315,2022-09-02,1700.6972428826573,1570.9050241882135,1820.746855839356
318,2022-09-05,1732.3671658123953,1612.7968734406268,1853.0649801009804
319,2022-09-06,1735.4414522623936,1603.590750463935,1862.6934080107198
