,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,-56.37790138929004,-146.08199000359966,28.773416436484947
307,2022-08-25,-57.557886095923166,-148.4118305664799,33.97481876215531
308,2022-08-26,-58.355875435568365,-143.8274518117183,39.88894296210362
311,2022-08-29,-62.114372393771355,-150.56349362077526,28.313606577990218
312,2022-08-30,-63.42164671581191,-150.8031129553063,29.40966840302286
313,2022-08-31,-64.80763253334875,-159.09287774371853,23.72764948952091
314,2022-09-01,-65.9656687385404,-163.44116445270888,28.171538248453345
315,2022-09-02,-66.73848101142063,-156.76093768868557,27.72716418654985
318,2022-09-05,-70.94399798409786,-168.85649567299845,19.30093192220958
319,2022-09-06,-72.5118567927339,-159.4722401953936,21.51450236535257
