,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,9403.825611947312,9144.482506877206,9664.554953481676
305,2022-08-24,9359.833766994267,9111.526152735698,9611.071074831443
306,2022-08-25,9336.121556031341,9093.719760543792,9595.039107068913
307,2022-08-26,9303.691124363573,9061.33271358256,9571.001206602099
310,2022-08-29,9124.544181542677,8873.556851870706,9385.470000823598
311,2022-08-30,9092.887280858275,8860.310799476925,9365.426752638128
312,2022-08-31,9045.621145702862,8769.95005026524,9303.56547869194
313,2022-09-01,9020.909987133375,8756.421323158514,9263.988134864056
314,2022-09-02,8989.997924086261,8737.690918486394,9264.326048272045
317,2022-09-05,8830.294290659627,8550.890493255849,9095.534169899138
