,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,-384.5811822691447,-665.5268372193684,-54.26719692734388
302,2022-08-18,-395.442812533789,-716.180561919163,-48.43637480084672
303,2022-08-19,-402.4052273985665,-747.7546102539501,-91.95604332960677
305,2022-08-21,-234.51842830681343,-558.0613743171817,84.09904050048334
306,2022-08-22,-436.27736701596564,-735.4591658333377,-134.12154860638628
307,2022-08-23,-448.1878598765299,-758.2618581128927,-132.7918131344257
308,2022-08-24,-459.2331036344473,-758.2920853179735,-130.93541898157716
309,2022-08-25,-468.2229340679117,-806.6248713027938,-133.3174434195924
310,2022-08-26,-472.7799112540632,-798.4781620129392,-133.00935382471857
312,2022-08-28,-270.40318196565727,-582.7704262450317,48.23303265078855
