,ds,yhat,yhat_lower,yhat_upper
302,2022-08-15,25632.114778866267,24868.09419759992,26351.097475562907
303,2022-08-16,25520.18188677891,24735.396806061646,26278.365675961333
304,2022-08-17,25482.203908649986,24758.55813831657,26272.121151521253
305,2022-08-18,25269.24734917693,24492.557081063576,26078.005556227647
306,2022-08-19,25073.548043939878,24305.603862178858,25826.07791193667
308,2022-08-21,24318.867752864677,23588.06233722261,25045.98468683127
309,2022-08-22,24307.06447859691,23569.551881255808,25017.52365574745
310,2022-08-23,24038.189069979508,23272.11997036868,24794.805394780098
311,2022-08-24,23851.742939071,23089.01876625851,24631.2630174488
312,2022-08-25,23501.41382784768,22836.397315489212,24288.591999241453
