,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,24251.521584010392,23066.001823955823,25297.349315193187
307,2022-08-25,23876.905589775633,22771.757475292827,24965.060460024026
308,2022-08-26,23531.209688435843,22406.212014271616,24615.145093030376
311,2022-08-29,22372.003937947076,21258.37095491453,23372.896290195127
312,2022-08-30,22013.54529541725,20949.982910081348,23070.299468092227
313,2022-08-31,21533.188925915827,20423.34192886503,22620.39578643092
314,2022-09-01,21159.33667101611,20091.524455465227,22259.535359329588
315,2022-09-02,20851.36828563903,19806.295705409597,21869.65789334686
318,2022-09-05,20023.078854977128,19007.27708308678,21129.371694175865
319,2022-09-06,19842.523049425483,18714.931428674325,20995.276473254155
