,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,25823.08834549561,22429.555947994224,29292.48958799944
307,2022-08-25,25754.221334169477,22498.361390278977,29224.26987228463
308,2022-08-26,25548.481711753808,21881.093780957763,29159.872527770083
311,2022-08-29,25176.38934760239,21523.513696330134,28678.903872517152
312,2022-08-30,24981.409940592443,21738.313504739337,28457.46621590987
313,2022-08-31,24732.71755860425,21364.30823798269,27874.21516457589
314,2022-09-01,24588.49512460098,21212.85936368923,27926.47156205305
315,2022-09-02,24330.062760277102,20753.25512008584,27739.83182356319
318,2022-09-05,23985.58013142461,20445.362268109762,27437.78663213453
319,2022-09-06,23873.152448990568,20387.018950624824,27254.87110118591
