,ds,yhat,yhat_lower,yhat_upper
297,2022-08-12,328.42976922424174,323.4805221309284,333.25615222775184
299,2022-08-14,325.38405197226984,320.44397914003156,329.9444384637403
300,2022-08-15,333.05471579022543,328.0538432772554,337.9284474412112
301,2022-08-16,334.54052624470285,330.20408722643276,339.27619039852215
302,2022-08-17,336.66445891879266,332.13056593024726,341.370152778865
303,2022-08-18,338.51020077450573,333.72065697929094,343.28369159989234
304,2022-08-19,341.37529706087565,336.23319324593893,346.0367275724828
306,2022-08-21,339.97795830453225,335.1257889510723,344.9192555813921
307,2022-08-22,348.21719482867144,343.39230263231246,353.3131498329655
308,2022-08-23,350.00189548518784,345.21537743077994,354.5145060800986
