,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,-145.1985193523084,-339.3488773190591,40.0550909546072
302,2022-08-18,-146.23493330699304,-362.58245251525386,54.39686783934811
303,2022-08-19,-155.71204502121665,-335.39710556759667,43.2346568679809
305,2022-08-21,-190.45527012287985,-381.9798847759521,-5.262777435693127
306,2022-08-22,-165.92377590346615,-347.4988451073739,13.898903611642794
307,2022-08-23,-172.54499096246914,-359.65272195016973,4.289329907796294
308,2022-08-24,-182.61819319576023,-368.08842800330774,5.431792065354979
309,2022-08-25,-195.36899035246665,-377.87561166465156,-1.4888195336498138
310,2022-08-26,-219.93451084700618,-402.26984227989914,-18.264697229344797
312,2022-08-28,-289.9502386248097,-489.7321456124793,-95.78249204886266
