,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,31346.2108590847,30090.52482898571,32671.096413176692
305,2022-08-22,29375.768112077858,28059.60401237314,30672.774435319603
306,2022-08-23,28927.328166036314,27618.21433127387,30203.39563972266
307,2022-08-24,28124.12158170888,26760.906884043023,29521.996856655485
308,2022-08-25,27583.866692519874,26365.12925659069,28971.455686249996
309,2022-08-26,27020.86087533187,25679.905769604087,28214.418428863457
312,2022-08-29,25613.50852066394,24308.821385430198,26889.741219629814
313,2022-08-30,25475.235563502218,24179.669005967553,26761.841732338617
314,2022-08-31,25034.288027307695,23694.008560200735,26343.842395747113
315,2022-09-01,24904.354418856372,23456.55440878598,26183.571556904837
