,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,-279.9697844174651,-539.6910014418138,-40.227516969794436
305,2022-08-22,-304.0054453761083,-551.3798491568527,-73.63469700363424
306,2022-08-23,-313.0930787466612,-532.0650984928932,-63.83332967233601
307,2022-08-24,-321.19021509513885,-551.0417367165792,-89.83692179156786
308,2022-08-25,-327.34594533469095,-538.8284528209417,-86.9134637252064
309,2022-08-26,-331.5503740510066,-565.8494238677373,-94.70221283037719
312,2022-08-29,-354.5810384824475,-589.7990629802244,-117.43765945256375
313,2022-08-30,-364.02750906566564,-593.9574038774398,-137.8382185066969
314,2022-08-31,-372.61582792527105,-603.6419179602756,-148.3343217575794
315,2022-09-01,-379.2662192067899,-607.7545797398174,-144.11508203319218
