,ds,yhat,yhat_lower,yhat_upper
299,2022-08-17,1969.2256391507412,1790.8335940893037,2140.7851450542917
300,2022-08-18,2048.0816501758113,1871.3839785293026,2225.848915443133
301,2022-08-19,2068.0455358680374,1881.0451773714628,2248.8144012796033
303,2022-08-21,2246.9791158411203,2070.00912233469,2428.16730176715
304,2022-08-22,2193.3537506753423,2023.6686751904713,2367.200738939908
305,2022-08-23,2240.6209489266867,2074.2640419495156,2422.1664130891104
306,2022-08-24,2277.462581603076,2110.7842727236284,2457.8698193183945
307,2022-08-25,2366.5274954993597,2193.345601156565,2533.897906851702
308,2022-08-26,2394.719600318466,2215.627636072287,2586.324675663053
310,2022-08-28,2584.4694423551036,2408.497891052399,2756.6506050381718
