,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,10257.900327552934,9649.820402668338,10817.992382058444
306,2022-08-23,10410.273021059627,9779.597344172924,10996.606236145628
307,2022-08-24,10592.427066960978,10011.438837805656,11202.887698108516
308,2022-08-25,10826.484031769918,10239.384380562735,11390.532917820308
309,2022-08-26,11019.053950926378,10419.321992457999,11601.141756024032
312,2022-08-29,11276.488013156459,10696.871729101089,11868.661744695506
313,2022-08-30,11368.164299885919,10770.695565911099,12011.351626294761
314,2022-08-31,11483.314549930994,10895.097282011622,12050.900898939999
315,2022-09-01,11645.112726803924,11031.61192673907,12264.836780366759
316,2022-09-02,11758.348005316875,11173.309888905313,12399.328600482899
