,ds,yhat,yhat_lower,yhat_upper
299,2022-08-12,18042.288855540242,17840.181147503197,18254.39122086278
301,2022-08-14,17407.0580151863,17214.879423103615,17618.168623386453
302,2022-08-15,18122.353895973876,17919.032277465605,18339.131242650066
303,2022-08-16,18119.2455728345,17923.950753922334,18343.894227975165
304,2022-08-17,18124.678240380268,17899.9505781258,18327.19249933258
305,2022-08-18,18138.505641903128,17899.618246166123,18347.699307736606
306,2022-08-19,18132.04417428469,17896.025089311377,18356.0341066099
308,2022-08-21,17384.696021974843,17141.122678256274,17600.087528435757
309,2022-08-22,18037.028995745528,17779.05761042975,18259.609279724096
310,2022-08-23,17968.944765649438,17697.39052904582,18175.180747545415
