,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,3999.0068853173307,3992.9743238648975,4005.671854130483
306,2022-08-23,3999.0540656656754,3992.8049935972736,4005.5029492452773
307,2022-08-24,4000.0541893943914,3993.0995074296084,4006.8683918634997
308,2022-08-25,4000.53035590987,3993.365243829884,4007.903357321762
309,2022-08-26,4002.302197597084,3994.7883339507057,4010.5728179739303
312,2022-08-29,4011.0552488977387,4000.0648634358713,4022.7486886412194
313,2022-08-30,4013.6291226927597,4000.6675998360197,4027.1295205855035
314,2022-08-31,4017.2229725759357,4002.0836908534084,4033.9536276987196
315,2022-09-01,4020.327989508331,4003.1339708510295,4039.034527661731
316,2022-09-02,4024.728639481411,4003.9141482998484,4047.7567276914556
