,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,27676.56271140826,27476.66437912268,27874.385817706952
306,2022-08-23,27578.476286594938,27394.072948339897,27772.066101278855
307,2022-08-24,27451.981740032104,27250.498652078415,27643.492647737494
308,2022-08-25,27334.947021974003,27153.594852847862,27534.20765072817
309,2022-08-26,27173.372476363904,26982.41726804332,27362.733284178183
312,2022-08-29,26844.28517655293,26630.560384085933,27065.46572076009
313,2022-08-30,26732.52571393359,26538.055093294548,26967.14508532557
314,2022-08-31,26598.14172579693,26380.40796966263,26818.626058028807
315,2022-09-01,26478.840389928144,26253.624734887642,26716.720709242527
316,2022-09-02,26320.810935123234,26115.936141798004,26541.214869743057
