,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,486.09766502476947,478.34675998792886,493.60845151594344
306,2022-08-23,486.65636898112115,479.18145997177703,493.68061502133384
307,2022-08-24,487.78422419037815,480.27942787939094,495.2340319971936
308,2022-08-25,489.92270579595316,482.80602415632137,497.7573744095968
309,2022-08-26,491.68360401954703,484.06031052205265,499.65903843616536
312,2022-08-29,497.5617145008121,490.3483334434849,504.7448281687049
313,2022-08-30,499.32570721893524,492.0855487116533,506.92265767926955
314,2022-08-31,501.6009130618389,493.70354203233546,509.0292660911982
315,2022-09-01,504.81098800762055,497.12573577815203,512.5506077864932
316,2022-09-02,507.55081836219654,499.7819996416518,514.8833707879543
