,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,-91.18145861878925,-160.0153050381852,-26.872756181670564
306,2022-08-23,-94.00089406928832,-166.20632307489672,-21.258368551391555
307,2022-08-24,-96.48466832558636,-165.96802673959306,-25.457124208786432
308,2022-08-25,-98.53014843911403,-164.50965030979006,-30.976882794224995
309,2022-08-26,-99.85939317948672,-169.36338300848968,-29.324958314795893
312,2022-08-29,-106.97784847033934,-178.96195846495135,-35.26913275886908
313,2022-08-30,-109.91786354710871,-180.89339944524156,-41.26229241942565
314,2022-08-31,-112.54761980029603,-183.73881891663217,-43.24024616467776
315,2022-09-01,-114.75489268041005,-186.26532280503307,-47.73304603698741
316,2022-09-02,-116.223376339509,-193.55469255268292,-46.20466371388816
