,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,3745.6026543259113,3584.8347706207987,3895.243308380329
311,2022-08-29,3752.1839649406816,3587.9289828274764,3908.790511456124
312,2022-08-30,3748.864210585972,3589.483029940025,3914.986637343208
313,2022-08-31,3737.194462605055,3570.9700855609226,3905.525797394165
314,2022-09-01,3749.883596229597,3570.122115256318,3918.2465746036437
315,2022-09-02,3749.59763222579,3574.960465672545,3918.469605578803
318,2022-09-05,3762.1157792107897,3586.4262759001363,3940.0576630912383
319,2022-09-06,3761.27704338626,3589.030570582596,3932.5129248545354
320,2022-09-07,3752.299467413138,3576.0078871114565,3917.8321843197223
321,2022-09-08,3768.0438015658274,3587.8746266447697,3949.5565893209723
