,ds,yhat,yhat_lower,yhat_upper
302,2022-08-15,19891.687915191145,17324.788392984847,22101.686065579706
303,2022-08-16,19776.38697516818,17343.33662787491,22139.77006057566
304,2022-08-17,19861.137902540682,17411.203578487824,22236.67960115975
305,2022-08-18,20001.534546677598,17672.256154459435,22413.036206231478
306,2022-08-19,20227.6814455137,17757.08783674094,22679.375041328643
308,2022-08-21,22111.929513743537,19672.107671313344,24429.383236702535
309,2022-08-22,21807.97475184642,19328.651548652284,24283.117120942683
310,2022-08-23,21772.950411267524,19391.671975420843,24259.245174537155
311,2022-08-24,21973.76245531563,19466.629442323847,24563.38077212495
312,2022-08-25,22264.346245935187,19698.96682920799,24853.641955212985
