,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,2355.825286745878,2198.023610930972,2519.558591033912
302,2022-08-18,2368.282169657053,2213.023184281865,2518.5584834198157
303,2022-08-19,2355.7832672953905,2219.159449873634,2518.412591940693
305,2022-08-21,2298.327555306121,2147.837973154947,2452.166772964896
306,2022-08-22,2359.5257712876146,2213.0083088291617,2513.135288597667
307,2022-08-23,2357.424490552632,2195.611928654128,2519.964663315089
308,2022-08-24,2358.8603333641977,2212.322478704922,2523.6485131368845
309,2022-08-25,2377.444135143731,2232.1314521370937,2524.3469175829073
310,2022-08-26,2372.4474072563958,2215.7804026726026,2521.189225095118
312,2022-08-28,2334.6106196855994,2179.9644399436684,2483.1130218307517
