,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,430.61890044791824,409.16044627845935,452.9427229318216
307,2022-08-25,432.4170048327855,409.6514690316522,455.37072210424856
308,2022-08-26,431.6045846694029,408.2602737071576,454.9744001441206
311,2022-08-29,434.09278473213266,410.96283859713276,456.56396672780244
312,2022-08-30,436.07441984105304,413.4134808504297,458.4328510718296
313,2022-08-31,438.17046938911733,416.2941366495967,460.38675438767115
314,2022-09-01,438.9861234944494,415.30387857601255,460.17116041816655
315,2022-09-02,437.1506096958316,416.58349842409655,459.1998148229157
318,2022-09-05,436.5778115935548,414.6893148574661,458.7497611105653
319,2022-09-06,437.6272623325041,416.54466461612736,461.4680347111204
