,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,332.73889681281435,327.84835497377827,337.5659161026426
305,2022-08-22,337.81402451317314,333.01637421756124,342.6690410925937
306,2022-08-23,339.4440715980579,334.49162210373026,344.18885772462176
307,2022-08-24,341.1782849198887,336.72256616151935,346.1354897478474
308,2022-08-25,341.9735256669445,337.0407339145346,347.0433451263422
309,2022-08-26,343.96992725353135,338.84585715372685,349.01972600538585
312,2022-08-29,347.11534195361367,342.0435801470009,351.9767522849704
313,2022-08-30,347.78089604207656,342.9880006160081,352.61993080843973
314,2022-08-31,348.42891196821836,343.2771255050033,353.22225894127513
315,2022-09-01,348.04222990362854,342.9430184007657,353.294326577658
