,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,29438.167218999966,23857.636099921598,35120.678125191625
307,2022-08-25,28975.576563266313,23463.659820134642,35000.5115232259
308,2022-08-26,27948.40038324959,21889.211545787577,34021.54286060573
311,2022-08-29,24043.833922160527,18026.713248519805,29866.54054382762
312,2022-08-30,23990.77766697912,18381.08059057253,30045.545936242506
313,2022-08-31,22955.182121149643,17093.492433929485,29316.201717334214
314,2022-09-01,22925.642664912924,16962.07780305065,28754.586126117516
315,2022-09-02,22387.902597985885,16223.678446431377,28256.034027986334
318,2022-09-05,20079.28385757263,14370.88905896142,26181.72411874144
319,2022-09-06,20511.556452555236,14569.123274206757,26280.91976158011
