,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,6296.525905818672,6246.649267854713,6348.091664737428
304,2022-08-17,6294.05986957382,6236.297192640109,6351.373227538079
305,2022-08-18,6286.549004559665,6229.858603010945,6347.211506517459
306,2022-08-19,6286.509745905355,6227.107943788817,6348.482600961861
308,2022-08-21,5936.666111233496,5873.1580418752,6009.330003754662
309,2022-08-22,6315.37012948302,6251.512386760088,6391.823154973005
310,2022-08-23,6319.907151432696,6246.224700272738,6403.782757634176
311,2022-08-24,6322.009394432702,6239.888787213406,6409.519533378483
312,2022-08-25,6320.216361766069,6236.762680092888,6417.709897689156
313,2022-08-26,6326.981734758541,6235.673573418951,6435.690214156514
