,ds,yhat,yhat_lower,yhat_upper
302,2022-08-15,12302.563424523441,11458.142777823317,13115.481517022046
303,2022-08-16,12386.69890649097,11497.013203347093,13299.329862146438
304,2022-08-17,12486.898052783507,11690.222964895589,13408.395165124793
305,2022-08-18,12841.709961483946,11966.79282013593,13701.514855072146
306,2022-08-19,12818.528370826532,11946.009821002554,13710.03104062339
308,2022-08-21,13108.533647142882,12242.97856760072,14001.909497354787
309,2022-08-22,13251.430923769345,12378.93652903631,14132.207645248283
310,2022-08-23,13395.973258991098,12562.836264555619,14245.27367037342
311,2022-08-24,13549.786037751603,12648.755272054097,14433.332310595593
312,2022-08-25,13957.11687581438,13053.041603700069,14934.19076496634
