,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,5599.303086585051,5292.1267363949,5914.5296968275425
311,2022-08-29,5812.454417134853,5496.004342377867,6141.012538500571
312,2022-08-30,5934.613090830279,5621.71549866045,6223.22133282904
313,2022-08-31,5988.637667437186,5658.156196224265,6311.849997965271
314,2022-09-01,6123.601413057545,5811.8730283011055,6455.102230763274
315,2022-09-02,6113.050125748078,5800.42648286705,6429.315002775952
318,2022-09-05,6375.224666593023,6061.583284140389,6704.361486558474
319,2022-09-06,6517.734229036062,6175.194367537277,6844.603284547911
320,2022-09-07,6589.206164185475,6251.963156587698,6939.863525314588
321,2022-09-08,6743.0272241213015,6399.055965532988,7089.514484825284
