,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,7286.449488406627,7250.202411750153,7323.076011156922
306,2022-08-23,7286.300020402001,7248.069944254972,7326.979411076002
307,2022-08-24,7279.417143828956,7240.742365886598,7316.005456213187
308,2022-08-25,7277.409944940706,7237.981896221497,7318.338663246789
309,2022-08-26,7266.1548976719,7226.011788737339,7308.618652966852
312,2022-08-29,7254.069189640095,7204.683496375835,7298.10425554725
313,2022-08-30,7256.710548585358,7204.927932749834,7303.577277364565
314,2022-08-31,7252.942818874136,7200.578310991718,7302.171848052875
315,2022-09-01,7254.334200006353,7204.23771977109,7303.947619447614
316,2022-09-02,7246.700523136989,7191.626410728618,7299.105989289694
