,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,6532.128601000042,6143.252457340806,6899.81312289034
307,2022-08-25,6458.151910518888,6107.951164295303,6827.572510824209
308,2022-08-26,6353.68015267592,5986.595932562598,6711.121153729641
311,2022-08-29,6047.742011343616,5646.066650414536,6465.810971763963
312,2022-08-30,5933.493889119277,5525.957527831671,6355.024869072653
313,2022-08-31,5817.0325912296585,5381.579247594274,6225.859554828314
314,2022-09-01,5726.855901379953,5282.8324393630555,6133.169684199256
315,2022-09-02,5606.473236110012,5130.239258337295,6055.514599303955
318,2022-09-05,5249.3932058086475,4791.0371204794055,5792.792237002092
319,2022-09-06,5118.571637578303,4616.133627521494,5635.011122501977
