,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,-33.13965174517215,-707.1796399745485,699.7153106499678
311,2022-08-29,-34.257847296418376,-758.6334194667047,761.065596231776
312,2022-08-30,-36.316496057241785,-726.8704387204472,676.3246979506058
313,2022-08-31,-36.745011686014465,-760.636922216199,717.0770601131863
314,2022-09-01,-37.055177447206894,-773.021702617225,683.8321292252642
315,2022-09-02,-37.581764567997226,-774.2329861713658,666.6772471246807
318,2022-09-05,-38.0224677512004,-782.7923095809663,658.8622043370153
319,2022-09-06,-40.096945924214666,-765.4805704379744,664.0123362801689
320,2022-09-07,-40.42491140874943,-773.9785140569935,677.9980822565959
321,2022-09-08,-40.67781403253127,-762.9246667495593,662.7366286677268
