,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,10970.004891716917,10508.49747306684,11419.763456474384
305,2022-08-24,11238.118448755005,10807.606003066421,11687.66962327642
306,2022-08-25,11650.67682792337,11206.347241358786,12106.779269776602
307,2022-08-26,12006.96768883696,11591.968562945425,12441.513444045011
310,2022-08-29,13084.481128644355,12659.519383477678,13524.49349114605
311,2022-08-30,13519.626045837207,13078.608957944656,13956.604742714684
312,2022-08-31,13876.776272452624,13436.015689191792,14334.481801134105
313,2022-09-01,14360.479457531019,13915.876162489729,14827.105726277436
314,2022-09-02,14767.234150042414,14302.485132333528,15186.852368576758
317,2022-09-05,15866.676893471393,15404.339615116492,16281.726873901627
