,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,10377.0654473065,7963.342312187504,12488.658402182375
307,2022-08-25,9887.019978929917,7265.624157713554,12206.0369236519
308,2022-08-26,10230.038316227832,7826.502375652586,12475.289578813496
311,2022-08-29,10451.744921082338,8193.562997129455,12626.825491513599
312,2022-08-30,10551.389515988767,8153.41629572466,12874.925328763624
313,2022-08-31,11229.967160379385,8817.474060624632,13597.980929475247
314,2022-09-01,11179.07606026852,8910.334541456572,13627.665799681561
315,2022-09-02,11966.61973216802,9612.1486761333,14429.649575528001
318,2022-09-05,13165.425207017048,10778.361998740387,15529.396931703006
319,2022-09-06,13460.655719270391,11125.488949164494,15799.686586870377
