,ds,yhat,yhat_lower,yhat_upper
302,2022-08-15,2719.0464882787646,2610.655840455547,2834.7196652312873
303,2022-08-16,2742.0371416883086,2626.2797452158175,2856.8665160739906
304,2022-08-17,2742.5247042304186,2629.3593590349374,2845.0111060278455
305,2022-08-18,2764.427024442047,2654.79459224802,2877.5470705008684
306,2022-08-19,2766.6612219411336,2662.5253181414505,2878.6997520205546
308,2022-08-21,2595.1120201932326,2477.766397009197,2705.346131924319
309,2022-08-22,2837.093213036062,2719.9877825423787,2943.3896029936095
310,2022-08-23,2879.96721242693,2766.225151932231,2988.6935832604713
311,2022-08-24,2901.5942741279996,2785.203278322815,3011.7051157673964
312,2022-08-25,2946.1390367776094,2833.773987443883,3062.069241178072
