,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,6433.884023548351,6386.79305427689,6481.587609332842
311,2022-08-29,6617.462837618636,6571.22161715007,6663.785807511573
312,2022-08-30,6694.363867559923,6647.501596720391,6737.33662360742
313,2022-08-31,6758.189519246809,6711.66890574723,6805.702594298926
314,2022-09-01,6823.209595266935,6772.90235511762,6869.757674260241
315,2022-09-02,6881.300901526162,6828.162061091864,6933.293758121438
318,2022-09-05,7058.674133521029,6998.1583551030235,7115.962164305448
319,2022-09-06,7128.217150141143,7063.046758566446,7193.719001250254
320,2022-09-07,7182.026440707021,7111.402975403869,7244.079416174566
321,2022-09-08,7234.9223050707205,7158.200973149261,7300.860980208193
