,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,12516.289812800911,11640.046432815394,13444.073889718104
306,2022-08-23,12672.8760356117,11749.137583959739,13601.358023190482
307,2022-08-24,12888.837856704537,12015.643845187262,13744.817925634155
308,2022-08-25,13179.027034523648,12308.413312754534,14021.113402394143
309,2022-08-26,13456.548514454815,12592.929852542977,14315.156760641252
312,2022-08-29,14080.81908974467,13194.978005612968,14945.935585883855
313,2022-08-30,14248.070151340435,13345.234103303228,15164.842839792502
314,2022-08-31,14467.139678942018,13569.670680718971,15361.90504580303
315,2022-09-01,14753.413134989201,13936.554583686247,15644.621421062844
316,2022-09-02,15017.876577051711,14173.523181604953,15946.136133260272
