,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,52878.98811523466,52584.36273197548,53160.259488522766
305,2022-08-22,52810.49830606697,52540.547419836395,53111.42066078509
306,2022-08-23,52734.732125239316,52431.05622280065,53023.66911889865
307,2022-08-24,52687.26038710167,52415.61292752947,52966.674588085996
308,2022-08-25,52640.909534727645,52381.710290829884,52916.45386828812
309,2022-08-26,52578.333681736,52307.064058785916,52864.9099940037
312,2022-08-29,52477.93192564195,52209.55227983428,52763.984033477405
313,2022-08-30,52387.07153214883,52068.94121949102,52665.07804034246
314,2022-08-31,52322.64773274746,52038.37450341059,52616.11657053827
315,2022-09-01,52258.08905758434,51943.75398151898,52543.97614967433
