,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,2071.5782613187316,1826.3206414854099,2283.5610271755318
302,2022-08-18,2010.9218970220602,1783.9623653722044,2249.5180897909913
303,2022-08-19,1945.394803528348,1708.8906903470897,2166.9387271992287
305,2022-08-21,2805.71258322502,2573.6553294661126,3046.560903720554
306,2022-08-22,1748.6263020747033,1529.4134276984425,1966.7897751921898
307,2022-08-23,1622.6734962713633,1393.0770642270318,1856.8107070446074
308,2022-08-24,1521.219623753197,1280.8451301523135,1751.5365217959156
309,2022-08-25,1412.4879685057085,1183.9605886379936,1646.4413958585444
310,2022-08-26,1303.6563127944996,1068.7311319615533,1522.448347345325
312,2022-08-28,2065.301722174645,1841.3846544504484,2293.4196992993147
