,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,3865.5982257907667,3618.670338544578,4106.607852930253
305,2022-08-24,3833.1452636728072,3595.4482028951224,4079.9967073047405
306,2022-08-25,3790.3640002606694,3547.8391062065657,4023.998955609817
307,2022-08-26,3770.488011485432,3516.566954274789,4022.1795333477085
310,2022-08-29,3698.651896523465,3465.2056538880684,3943.000830436353
311,2022-08-30,3685.9421965390425,3437.687193833975,3914.5404914647042
312,2022-08-31,3655.8371110456537,3410.2704072263764,3899.136298350726
313,2022-09-01,3616.605503229114,3382.505318961516,3870.5675668044905
314,2022-09-02,3601.3434617312173,3362.2583487598645,3834.6388865328213
317,2022-09-05,3547.0902226735893,3311.4939504210797,3789.9432015204266
