,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,23597.81313692169,19772.856301095064,26965.074894637717
306,2022-08-23,23737.706932089866,19886.36682104544,27303.61003801806
307,2022-08-24,23686.80144280181,20268.270241714246,27192.564689827577
308,2022-08-25,23995.64273677455,20208.02610135698,27621.319875108977
309,2022-08-26,23751.20954247492,20226.695129138352,27310.26899478748
312,2022-08-29,24348.396941641106,20804.327536893532,27831.92520858124
313,2022-08-30,24272.093566523356,20833.989118893995,27642.516134692385
314,2022-08-31,23977.465505111166,20556.52935491537,27418.519529348876
315,2022-09-01,24028.16351806945,20669.225575674605,27646.828579876274
316,2022-09-02,23514.50879857483,19892.23506001173,26884.125607799684
