,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,24562.896929426344,23561.618089835396,25579.919994500233
304,2022-08-17,24258.788733084417,23275.0150633334,25322.958407182265
305,2022-08-18,23956.02114645229,22898.073425140512,24956.95690800538
306,2022-08-19,23701.5440196451,22763.534731616066,24696.747845924856
308,2022-08-21,22987.99143525827,21999.035270923105,24010.208315929987
309,2022-08-22,22621.812102738102,21732.79066386152,23621.498279798616
310,2022-08-23,22272.17103523497,21263.26180203507,23206.838002247958
311,2022-08-24,21810.983014727975,20793.07363556106,22753.24521453783
312,2022-08-25,21372.981595755253,20411.91913501778,22380.144527679277
313,2022-08-26,21007.056850539535,20040.41770941627,22019.91775301626
