,ds,yhat,yhat_lower,yhat_upper
297,2022-08-12,1269.7026448632935,1043.5506722555776,1487.756857460213
299,2022-08-14,1283.3754946800868,1086.0536132930058,1496.766353002938
300,2022-08-15,1262.9301891205462,1035.1465323552384,1483.95603734398
301,2022-08-16,1263.1746602115525,1058.1228511766888,1467.6299387569286
302,2022-08-17,1274.9541229178785,1055.4849658104408,1501.460695852109
303,2022-08-18,1292.804103637174,1082.0673155494806,1506.3088841547853
304,2022-08-19,1295.08455209185,1074.6892447884645,1528.8169523652832
306,2022-08-21,1356.2511264374898,1144.9066730510917,1568.143723193577
307,2022-08-22,1363.6111502099593,1142.8783978791912,1576.5158900386155
308,2022-08-23,1395.2741769661889,1187.1350300123354,1620.1017693758824
