,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,10630.53370181941,10240.592964712097,11009.39170908206
307,2022-08-25,10627.697044976792,10227.622819093303,11004.679579568448
308,2022-08-26,10722.356147595954,10339.025753028141,11096.72334122903
311,2022-08-29,10826.050337798863,10403.351811481585,11203.544132855219
312,2022-08-30,10870.954808059829,10486.52376730133,11242.999035067021
313,2022-08-31,10907.846457981635,10547.21677252145,11299.469471720453
314,2022-09-01,10926.86842143674,10535.520171612712,11322.145329221192
315,2022-09-02,11043.894664570837,10683.327936559745,11431.278485828549
318,2022-09-05,11209.30924450181,10828.233286286802,11578.030028720335
319,2022-09-06,11272.436752751013,10884.360760560196,11634.289913389372
