,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,10163.947024780027,6808.11349818284,13430.855432153392
306,2022-08-23,10783.656024052374,7381.239885134872,14363.992795731734
307,2022-08-24,11796.67621172187,8634.150283917783,15173.369704033094
308,2022-08-25,12535.176116076544,9475.179783275278,15797.973083380433
309,2022-08-26,13295.910215120082,9851.13816249028,16711.38495180915
312,2022-08-29,15520.08517807444,12186.511547651491,18632.51196373582
313,2022-08-30,15737.416130936928,12255.621388567924,19151.85551845429
314,2022-08-31,16312.871574100856,13150.052434471485,19545.95922059399
315,2022-09-01,16581.993834040164,13143.38719162558,19997.400364428744
316,2022-09-02,16851.268581873843,13660.745784133838,20176.12262453454
