,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,8195.163292463669,7879.100664681031,8501.30013858218
306,2022-08-23,8181.788903296563,7866.729282656941,8502.942130416179
307,2022-08-24,8181.665170316766,7874.448856878945,8515.188360718454
308,2022-08-25,8244.09446268934,7921.435395761415,8543.519677634227
309,2022-08-26,8244.895878080742,7934.527795201942,8562.21649822505
312,2022-08-29,8248.059544043695,7928.084460166511,8560.561432583423
313,2022-08-30,8236.318734116294,7937.428353113107,8551.165384567996
314,2022-08-31,8236.271563745067,7929.131130183582,8527.85734232923
315,2022-09-01,8297.017488349542,7981.985915039286,8586.295355276776
316,2022-09-02,8294.950451398206,8013.9086894804905,8608.214553523167
