,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,28622.957346831015,22804.27768510506,34519.138355464056
311,2022-08-29,24692.764157054855,18580.05702802802,30535.93956715804
312,2022-08-30,24632.24892047665,18816.92881969594,30443.155952845063
313,2022-08-31,23606.90899987323,17890.226832497934,29089.366185586125
314,2022-09-01,23575.42744293039,17532.024693657717,29429.58951881527
315,2022-09-02,22998.14755184773,17222.17933606525,28709.046501168526
318,2022-09-05,20606.392946638163,15023.28671765182,26655.097966440375
319,2022-09-06,21018.18035626839,14503.411234500149,26659.328004522344
320,2022-09-07,20475.51123955465,14694.462698621644,26330.524086184927
321,2022-09-08,20868.164948770325,14909.343581943465,26838.386456154254
