,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,1731.9569966579097,1613.6531107066708,1843.3734508999257
305,2022-08-22,1859.7870092640167,1743.9403049169566,1991.2030454650767
306,2022-08-23,1908.2771765997736,1781.9252961051648,2017.2335076620436
307,2022-08-24,1963.7513188171208,1844.2441567862604,2082.49416320051
308,2022-08-25,2050.5796394624463,1934.0170589105287,2171.897569987161
309,2022-08-26,2110.191997948065,1994.288021193442,2222.0825051037846
312,2022-08-29,2319.4162336992395,2193.1651341553265,2430.327725030845
313,2022-08-30,2392.4673032182095,2271.925423191221,2508.4076935184953
314,2022-08-31,2470.087512670721,2350.6445491160644,2583.7808323699874
315,2022-09-01,2576.754944513291,2462.182869031589,2714.514787792391
