,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,1865.7452880021142,1750.7538080069473,1983.1667359494297
302,2022-08-18,1887.3901398758474,1778.4093854541038,2006.0420861346843
303,2022-08-19,1873.733213537132,1758.8684310781714,1983.2309258462071
305,2022-08-21,1918.374922443476,1803.1185999309348,2025.1720258200116
306,2022-08-22,1951.3799058530265,1829.5198356887588,2077.2196513869017
307,2022-08-23,1975.2174727481038,1860.2604950613268,2100.412162326454
308,2022-08-24,2005.8882953961606,1881.8776625467747,2122.2101033293484
309,2022-08-25,2053.93813989766,1933.225447378384,2168.6891575256345
310,2022-08-26,2065.9306121995864,1953.3208431984172,2179.8297307239022
312,2022-08-28,2159.850101577172,2047.2579475821567,2278.1962275085916
